name,specialization,latitude,longitude,hospital_name
Dr. Hina Yousuf,PAEDIATRIC SURGEON,24.89111874,67.06600414,Liaquat National
Dr. Taimur Iftikhar Qureshi,PAEDIATRIC SURGEON,24.89111874,67.06600414,Liaquat National
Prof. Dr. Muhammad Arshad,PAEDIATRIC SURGEON,24.89111874,67.06600414,Liaquat National
Prof. Dr. Shabbir Hussain,PAEDIATRIC SURGEON,24.89111874,67.06600414,Liaquat National
Kishwar Enam,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Zeenat Isani,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Dure Samin Akram,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Danish Abdul Aziz,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Sajid Soofi,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Arshalooz Jamila Rahman,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Syed M. Umair Hamid,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Suneeta Namdave,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Qamaruddin Nizami,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Asma Fozia Qureshi,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Sobia Ramzan,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Siddiqa Ghani,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Sana Saeed,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Nazia Shamim,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Adina Rihab Sheikh Sajjad,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Asma Sherazi,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Heeramani Lohana,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Gaffar Billo,PAEDIATRICIAN,24.89232084,67.07542773,Agha Khan
Dr. Nanga Ram Veerani,PAEDIATRICS,24.94434275,67.13907265,Dow
Dr. Zahid Yameen,PAEDIATRICS,24.94434275,67.13907265,Dow
Dr. Muhammad Salman,PAEDIATRICS,24.94434275,67.13907265,Dow
Dr. Seema Aftab,PAEDIATRICS,24.94434275,67.13907265,Dow
Prof. Yousuf Yahya,PAEDIATRICS,24.94434275,67.13907265,Dow
Dr. Falak,PAEDIATRICS,24.94434275,67.13907265,Dow
Dr. Noor Un Nisa,PAEDIATRICS,24.94434275,67.13907265,Dow
Dr. Agha Sajjad,PAIN MANAGMENT,24.81441837,67.02243839,South City Hospital
Prof. Nasir Khan Jakhrani,PAIN MANAGMENT,24.81441837,67.02243839,South City Hospital
"RUBINA IFTIKHAR AHMAD, DR.",PAIN MANAGMENT,24.85369521,67.03996306,NICVD
Ausaf Ahmed Khan,PAIN MEDICINE,24.89232084,67.07542773,Agha Khan
Muhammad Atif Waqar,PALLIATIVE CARE,24.89232084,67.07542773,Agha Khan
Asra Taj,PALLIATIVE CARE,24.89232084,67.07542773,Agha Khan
Habiba Zaheer,PALLIATIVE CARE,24.89232084,67.07542773,Agha Khan
Shahzadi Resham,PALLIATIVE CARE,24.89232084,67.07542773,Agha Khan
Aisha Ambreen,PALLIATIVE CARE,24.89232084,67.07542773,Agha Khan
Ismat Jabeen,PALLIATIVE CARE,24.89232084,67.07542773,Agha Khan
DR NAVEED TAUFIQ,PALLIATIVE CARE SPECIALIST,24.81744784,67.00775898,Ziauddin Hospital
Dr. Samar Gul,PATHOLOGIST,24.8176517,67.11176696,Indus
Dr. Faiza Rasheed,PATHOLOGIST,24.8176517,67.11176696,Indus
Dr. Sabiha Anis,PATHOLOGIST,24.8176517,67.11176696,Indus
Dr. Javeria Aijaz,PATHOLOGIST,24.8176517,67.11176696,Indus
Muhammad Zulqurnain Imran,PATHOLOGIST,24.8176517,67.11176696,Indus
Dr. Neelum,PATHOLOGIST,24.8176517,67.11176696,Indus
Dr. Fareeha Adnan,PATHOLOGIST,24.8176517,67.11176696,Indus
Dr. Fouzia Lateef,PATHOLOGIST,24.8176517,67.11176696,Indus
Dr. Nazia Khursheed,PATHOLOGIST,24.8176517,67.11176696,Indus
Dr. Fatima Zehra,PATHOLOGIST,24.8176517,67.11176696,Indus
Dr.Syed Jawad Hassan,PATHOLOGIST,24.8176517,67.11176696,Indus
"MEHNAZ ATIQ AHMED, PROF.",PEDIATRIC CARDIOLOGIST,24.85369521,67.03996306,NICVD
Dr. Mohsin EP Paeds,PEDIATRIC CARDIOLOGIST,24.84691306,67.05618623,NMC
Dr. Abdul Sattar Paeds,PEDIATRIC CARDIOLOGIST,24.84691306,67.05618623,NMC
Dr. Masroor Sharfi,PEDIATRIC CARDIOLOGIST,24.94434275,67.13907265,Dow
DR. NAJMA PATEL,PEDIATRIC CARDIOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR.ARJUMAND SHAUQ,PEDIATRIC CARDIOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ADEEL KHALID,PEDIATRIC CARDIOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Dr. Kalimuddin Aziz,PEDIATRIC CARDIOLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Furqan Ali Bajwa,PEDIATRIC CARDIOLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Saba Laila Aslam,PEDIATRIC EMERGENCY MEDICINE,24.8176517,67.11176696,Indus
Dr. Quratulain Bushra Noor,PEDIATRIC EMERGENCY MEDICINE,24.8176517,67.11176696,Indus
"MUHAMMAD SALMAN KHOSO, DR.",PEDIATRIC GASTROENTEROLOGIST,24.85369521,67.03996306,NICVD
Dr. Hana Arbab,PEDIATRIC GENERAL SURGERY,24.8176517,67.11176696,Indus
Dr. Maryam Aftab,PEDIATRIC GENERAL SURGERY,24.8176517,67.11176696,Indus
Dr. Abdul Rahim Ahmed,PEDIATRIC INTENSIVE CARE,24.8176517,67.11176696,Indus
Dr. Sadiq Mirza,PEDIATRIC INTENSIVE CARE,24.8176517,67.11176696,Indus
Dr. Sahira Abrar,PEDIATRIC INTENSIVE CARE,24.8176517,67.11176696,Indus
Dr. Humaira Jurair,PEDIATRIC INTENSIVE CARE,24.8176517,67.11176696,Indus
Dr. Muhammad Fareeduddin,PEDIATRIC MEDICINE,24.8176517,67.11176696,Indus
Dr. Samina Junejo,PEDIATRIC MEDICINE,24.8176517,67.11176696,Indus
Dr. Rukhsana Syed,PEDIATRIC MEDICINE,24.8176517,67.11176696,Indus
Dr. Saba Shahid,PEDIATRIC MEDICINE,24.8176517,67.11176696,Indus
Dr. Noureen Akhtar,PEDIATRIC MEDICINE,24.8176517,67.11176696,Indus
Dr. Arjamand Shauq,PEDIATRIC MEDICINE,24.8176517,67.11176696,Indus
Dr. Noureen Akhter,PEDIATRIC NEPHROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
"PREM CHAND, DR.",PEDIATRIC NEUROLOGIST,24.85369521,67.03996306,NICVD
Dr. Raman Kumar,PEDIATRIC NEUROLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Farida Jan,PEDIATRIC NEUROLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Prem Chand,PEDIATRIC NEUROLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Ghulam Qadir Pathan,PEDIATRIC ONCOLOGIST,24.8176517,67.11176696,Indus
Dr. Syed Ahmer Hamid,PEDIATRIC ONCOLOGIST,24.8176517,67.11176696,Indus
Dr. Sadia Imran,PEDIATRIC ONCOLOGIST,24.8176517,67.11176696,Indus
Dr. Naeem Jabbar,PEDIATRIC ONCOLOGIST,24.8176517,67.11176696,Indus
Dr. Fatima Ambreen Imran,PEDIATRIC ONCOLOGIST,24.8176517,67.11176696,Indus
Dr. Quratulain Riaz,PEDIATRIC ONCOLOGIST,24.8176517,67.11176696,Indus
Dr. Muhammad Rafie Raza,PEDIATRIC ONCOLOGIST,24.8176517,67.11176696,Indus
"PERVEZ ALI, DR.",PEDIATRIC ORTHOPEDIC,24.85369521,67.03996306,NICVD
Dr. Ammad Hussain,PEDIATRIC SURGEON,24.84691306,67.05618623,NMC
DR. SHABBIR HUSSAIN,PEDIATRIC SURGERY (CHILD SURGERY),24.81744784,67.00775898,Ziauddin Hospital
DR. ANISUDDIN BHATTI,PEDIATRIC SURGERY (CHILD SURGERY),24.81744784,67.00775898,Ziauddin Hospital
DR. MUHAMMAD ANWAR,PEDIATRIC SURGERY (CHILD SURGERY),24.81744784,67.00775898,Ziauddin Hospital
DR. NAIMA ZAMIR,PEDIATRIC SURGERY (CHILD SURGERY),24.81744784,67.00775898,Ziauddin Hospital
DR TAIMUR IFTIKHAR QURESHI,PEDIATRIC SURGERY (CHILD SURGERY),24.81744784,67.00775898,Ziauddin Hospital
DR. ZAKA ULLAH,PEDIATRIC SURGERY (CHILD SURGERY),24.81744784,67.00775898,Ziauddin Hospital
DR. ZAKAULLAH WAQASI,PEDIATRIC SURGERY (CHILD SURGERY),24.81744784,67.00775898,Ziauddin Hospital
DR. SYED RAEES HUSSAIN TAQVI,PEDIATRIC SURGERY (CHILD SURGERY),24.81744784,67.00775898,Ziauddin Hospital
"SHABBIR HUSSAIN, DR.",PEDIATRIC UROLOGIST,24.85369521,67.03996306,NICVD
"SYED ZAFAR ZAIDI, DR.",PEDIATRIC UROLOGIST,24.85369521,67.03996306,NICVD
"ZEENAT ISANI, PROF.",PEDIATRICIAN,24.85369521,67.03996306,NICVD
"SYED KHURSHID ANWER, PROF.",PEDIATRICIAN,24.85369521,67.03996306,NICVD
"SYED JAMAL RAZA, PROF.",PEDIATRICIAN,24.85369521,67.03996306,NICVD
"NAND LAL MOORPANI, DR.",PEDIATRICIAN,24.85369521,67.03996306,NICVD
"SABA ARBAB, DR.",PEDIATRICIAN,24.85369521,67.03996306,NICVD
"MUHAMMAD IRFAN SAJID, DR.",PEDIATRICIAN,24.85369521,67.03996306,NICVD
"JAI PARKASH, DR.",PEDIATRICIAN,24.85369521,67.03996306,NICVD
Dr. Sohail Thobani,PEDIATRICIAN,24.81441837,67.02243839,South City Hospital
Dr. Mumtaz Lakhani,PEDIATRICIAN,24.81441837,67.02243839,South City Hospital
Dr. M N Lal,PEDIATRICIAN,24.81441837,67.02243839,South City Hospital
Dr. Samina Habib,PEDIATRICIAN,24.81441837,67.02243839,South City Hospital
"NASIR SALEEM SADDAL, DR.",PEDIATRICIAN SURGEON,24.85369521,67.03996306,NICVD
"SHABBIR HUSSAIN, DR.",PEDIATRICIAN SURGEON,24.85369521,67.03996306,NICVD
"HANA ARBAB, DR.",PEDIATRICIAN SURGEON,24.85369521,67.03996306,NICVD
Dr. Syed Tahir Ali,PEDIATRICIAN SURGEON,24.81441837,67.02243839,South City Hospital
Dr. Muhammad Azeem Khan,PEDIATRICIAN SURGEON,24.81441837,67.02243839,South City Hospital
DR. TARIQ ALAM,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. SABA SAFDAR,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. ZAMIR HUSSAIN SUHAG,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. ZAIN YUSUF ALLY,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR SABA SAFDAR,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. SHAISTA EHSAN,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. MUHAMMAD SHAMSUDDIN KHAN,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. ARIT PARKASH,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. ABDUL MALIK,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. MUHAMMAD IQBAL,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. OMPERKASH,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. HEENA RAIS,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. FARHANA ZAFAR,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. TAYYABA ANWER,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. SHAHINA ALVI,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. HINA YOUSUF,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. AHMED GHAFFAR,PEDIATRICS (CHILD SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
Syed Ziauddin,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Harender Kumar,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Ghania Shah,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Talha Khan,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Fatima Noor,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Afshan Abro,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Sabab Zulfiqar Ali,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Fawad Ul Islam,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Sumera Sadaf,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Nabeel Ahmed Khan,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Faiza Asif Baig,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Saman Shahid,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Sana Saher,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Kanwal Ahsan,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Sabahat Ullah,PHYSIOTHERAPIST,24.89232084,67.07542773,Agha Khan
Dr. Muhammad Shahab Ghani,PLASTIC AND RECONSTRUCTIVE SURGERY,24.89111874,67.06600414,Liaquat National
Dr. Mabroor Ahmed Bhatti,PLASTIC AND RECONSTRUCTIVE SURGERY,24.89111874,67.06600414,Liaquat National
Dr. Afaq Saleem Siddiqui,PLASTIC AND RECONSTRUCTIVE SURGERY,24.89111874,67.06600414,Liaquat National
Dr. Obaid Ur Rehman,PLASTIC AND RECONSTRUCTIVE SURGERY,24.89111874,67.06600414,Liaquat National
Prof. Dr. Mirza Shehab Afzal Beg,PLASTIC AND RECONSTRUCTIVE SURGERY,24.89111874,67.06600414,Liaquat National
Prof. Dr. Moiz Sadiq,PLASTIC AND RECONSTRUCTIVE SURGERY,24.89111874,67.06600414,Liaquat National
"AFAQ SALEEM SIDDIQUI, DR.",PLASTIC SURGEON,24.85369521,67.03996306,NICVD
"MARYAM NOOR, DR.",PLASTIC SURGEON,24.85369521,67.03996306,NICVD
Dr. Asad Ullah Awan,PLASTIC SURGEON,24.94434275,67.13907265,Dow
Dr. Fahad Hanif,PLASTIC SURGEON,24.94434275,67.13907265,Dow
Sobia Yasmeen,PLASTIC SURGEON,24.89232084,67.07542773,Agha Khan
Muhammad Ziaul Islam,PLASTIC SURGEON,24.89232084,67.07542773,Agha Khan
Safdar Ali Shaikh,PLASTIC SURGEON,24.89232084,67.07542773,Agha Khan
M. Fazalur Rahman,PLASTIC SURGEON,24.89232084,67.07542773,Agha Khan
Dr. Ehmer-AlIbran,PLASTIC SURGEON,24.94434275,67.13907265,Dow
Dr. Fahad Hanif,PLASTIC SURGEON,24.94434275,67.13907265,Dow
DR. ASIM ZAHEER DURRANI,PLASTIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. HASSAN KASHIF,PLASTIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. NASIRUDDIN KHAN,PLASTIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
PROF. DR. SHAISTA EFFENDI,PLASTIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. MAJID HUSSAIN,PLASTIC SURGEON,24.81744784,67.00775898,Ziauddin Hospital
Dr. Jahanzaib Haider,PRE-OP OPD,24.94434275,67.13907265,Dow
Dr. Muhammad Iqbal,PRE-OP OPD,24.94434275,67.13907265,Dow
Dr. Siraj Haider,PRE-OP OPD,24.94434275,67.13907265,Dow
Dr. Muhammad Arsalan,PRE-OP OPD,24.94434275,67.13907265,Dow
Dr. Kiran Naz,PRE-OP OPD,24.94434275,67.13907265,Dow
Dr. Muhammad Hassan,PRE-OP OPD,24.94434275,67.13907265,Dow
Ajay Kumar,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Jawed Akbar Dars,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Fawad Suleman,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Aisha Noorullah,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Marium Mansoor,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Hira Ayub Silat,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Muhammad Hamza Atiq,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Muhammad Hanif Mesiya,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Muhammad Naim Siddiqi,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Ayesha Uquaily,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Tania Nadeem,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Haseeb Haroon,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Rabeeka Aftab,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Samiya Iqbal,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
Shireen Najam,PSYCHIATRIST,24.89232084,67.07542773,Agha Khan
DR. SAMEEHA ALEEM,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
DR. SYED ALI WASIF,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
DR. HAIDER ALI NAQVI,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
DR. AYESHA UQUAILY,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
DR. HAFEEZ MUSHTAQ,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
DR. HAIDER ALI NAQVI,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
DR. IMRAN BASHIR CHAUDHRY,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
DR. RAJA KHETPAL,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
DR. RAJA,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
DR. AMJAD HUSSAIN,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
Dr. Sohail  Ahmed,PSYCHIATRIST,24.81744784,67.00775898,Ziauddin Hospital
Dr. Raza ur Rehman,PSYCHIATRIST,24.91899398,67.06395372,Tabba Heart Institute
"AHMER ZUBERI, DR.",PSYCHOLOGIST,24.85369521,67.03996306,NICVD
Dr. Sobia Haqqi,PSYCHOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Nasim Chaudhry,PSYCHOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Prof. Shahin Haye,PSYCHOLOGIST,24.81441837,67.02243839,South City Hospital
Ms. Rana Hira,PSYCHOLOGIST,24.81441837,67.02243839,South City Hospital
DR. TAMAZUR KARIM,PSYCHOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
MS. SADAF HAFEEZ,PSYCHOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
SYEDA SANIA KHALID,PSYCHOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
MS. QURRAT UL AIN JIBRAN,PSYCHOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
MS. ANUSHA SAJID,PSYCHOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
MS. SHUMAILA ATIF,PSYCHOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
MS. SARAH JEHANGIR,PSYCHOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
"SALAHUDDIN AFSAR, PROF.",PULMONOLOGIST,24.85369521,67.03996306,NICVD
"NASIR HUSSAIN, DR.",PULMONOLOGIST,24.85369521,67.03996306,NICVD
"JAWED ABU BAKER, DR.",PULMONOLOGIST,24.85369521,67.03996306,NICVD
"RASHID ALI, DR.",PULMONOLOGIST,24.85369521,67.03996306,NICVD
Dr. Sohail Akhtar,PULMONOLOGIST,24.8176517,67.11176696,Indus
Dr. Mujahid Hussain,PULMONOLOGIST,24.8176517,67.11176696,Indus
Dr. Saima Saeed,PULMONOLOGIST,24.8176517,67.11176696,Indus
Syed Zeeshan Waheed,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Talha Shahzad,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Asif Ali Imam,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Ali Bin Sarwar Zubairi,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Javaid A. Khan,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Nisar Ahmed Rao,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Muhammad Irfan,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Mujahid Hussain,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Naveed Haroon Rashid,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Hashir Majid,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Ibrahim Ali Khan,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Moiz Salahuddin,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Nousheen Iqbal,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Masooma Aqeel,PULMONOLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Muhammad Azhar Ahmed,PULMONOLOGIST,24.94434275,67.13907265,Dow
Dr. Syed Khalid Ali,PULMONOLOGIST,24.94434275,67.13907265,Dow
Dr. Ghulam Murtaza,PULMONOLOGIST,24.94434275,67.13907265,Dow
Dr. Faisal Asad,PULMONOLOGIST,24.94434275,67.13907265,Dow
Prof. Nadeem A. Rizvi,PULMONOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Rashid Ali Daudpota,PULMONOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Nisar Rao,PULMONOLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Asmooni Younus,PULMONOLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Ibrahim Ali Khan,PULMONOLOGIST,24.91899398,67.06395372,Tabba Heart Institute
DR. ALI WALIULLAH ABBASI,PULMONOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ASHOK KUMAR,PULMONOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
PROF. SOHAIL AKHTAR (N),PULMONOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR NADIA JAWAD,PULMONOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
PROF. NADEEM AHMED RIZVI PULMO,PULMONOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. NADIA JAWAD,PULMONOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. FATIMA ZAINA,PULMONOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. UZMA FAHIM,PULMONOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. SYED ALI ABBAS,PULMONOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Dr. Javed Husain,PULMONOLOGIST,24.81441837,67.02243839,South City Hospital
DR. MUHAMMAD ATIF MANSHA,RADIATION ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ABNE HASSAN,RADIATION ONCOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Nasir Ali,RADIATION ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Asim Hafiz,RADIATION ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Maria Tariq,RADIATION ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Ahmad Nadeem Abbasi,RADIATION ONCOLOGIST,24.89232084,67.07542773,Agha Khan
Bilal Mazhar Qureshi,RADIATION ONCOLOGIST,24.89232084,67.07542773,Agha Khan
"AMER I. BHATTI, DR.",RADIOLOGIST,24.85369521,67.03996306,NICVD
"HINA IQBAL, DR.",RADIOLOGIST,24.85369521,67.03996306,NICVD
"ROMASA MAKHDOOM, DR.",RADIOLOGIST,24.85369521,67.03996306,NICVD
"NAVEED AHMED, DR.",RADIOLOGIST,24.85369521,67.03996306,NICVD
"GULZAR AHMED, DR.",RADIOLOGIST,24.85369521,67.03996306,NICVD
Dr. Rafeah Khan,RADIOLOGIST,24.8176517,67.11176696,Indus
Dr. Syed Muhammad Shahnawaz Hyder,RADIOLOGIST,24.8176517,67.11176696,Indus
Dr. Abdul Razzaque,RADIOLOGIST,24.8176517,67.11176696,Indus
Dr. Muhammad Saqib Qamar Ishaqi,RADIOLOGIST,24.8176517,67.11176696,Indus
Muhammad Azeem Uddin,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Muhammad Nadeem Ahmad,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Vaqar Bari,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Naila Nadeem,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Muhammad Awais,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Wasim Ahmed Memon,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Dawar Burhan Ahmed Khan,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Maseeh Uz Zaman,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Zafar Sajjad,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Zainab Hussain,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Kumail Khandwala,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Kulsoom Fatima,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Kiran Hilal,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Kamran Fazal,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Junaid Iqbal,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Waseem Akhtar Mirza,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Shayan Sirat Maheen Anwar,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Shaista Afzal Saeed,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Imrana Masroor,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Nosheen Fatima,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Tanveer Ul Haq,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Fatima Bhojani,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Anam Khan,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Fatima Mubarak,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Samina Siddique Khanani,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Saira Naz,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Anwar Ahmed,RADIOLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Amer Bhatti,RADIOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Wasey Mahmud Jilani,RADIOLOGIST,24.81441837,67.02243839,South City Hospital
Sara Hemani,REHABILITATION SPECIALIST`,24.89232084,67.07542773,Agha Khan
Dr. Tassaduq,RENAL TRANSPLANTATION,24.94434275,67.13907265,Dow
